id,customer_id,product_id,quantity,sale_price
8373,2521,9556,7,25.0
9310,7522,137,6,16.0
8528,4024,5771,5,93.0
2706,7049,8428,6,10.0
7521,9360,2088,5,25.0
8948,4484,97,7,80.0
9318,4315,2269,7,67.0
2121,5550,1263,8,80.0
2892,9173,9805,4,72.0
4109,3316,9860,1,12.0
5425,4484,9860,3,84.0
6444,7979,2886,6,56.0
3763,661,2269,9,16.0
1466,7522,9620,6,60.0
7455,6833,5771,2,81.0
9309,2736,2750,8,20.0
2024,3517,9860,9,54.0
1403,9173,204,6,34.0
4504,1678,2928,4,59.0
5779,3823,8430,1,19.0
3673,4484,814,7,51.0
3424,7310,1263,8,51.0
9770,2723,5961,3,17.0
9210,716,4120,10,17.0
2243,8344,137,8,39.0
8128,2723,755,1,99.0
3619,5619,7483,3,91.0
3118,7665,9805,1,95.0
6922,2761,3044,6,68.0
6504,5156,2886,3,86.0
7583,4315,3044,8,34.0
3582,6157,2750,4,60.0
7059,3387,755,9,93.0
497,5156,5961,8,27.0
2591,2148,2928,7,43.0
6714,6833,1657,10,67.0
479,2736,9860,6,35.0
6805,7522,9620,7,36.0
2709,3256,5836,3,72.0
5045,7522,97,7,86.0
5856,6072,2274,4,59.0
5480,1825,6630,3,68.0
1715,8458,5771,1,46.0
1724,5586,2088,6,80.0
6177,5611,6797,8,6.0
2329,818,6630,10,94.0
4095,629,2886,1,45.0
3735,3010,2269,8,23.0
54,5161,7316,1,48.0
4481,3823,4120,9,82.0
34,8458,5587,10,10.0
8433,257,3044,8,94.0
341,7310,2088,3,8.0
6695,5586,8430,7,93.0
4371,5415,5587,7,12.0
4685,740,2274,1,80.0
2698,2148,4898,4,98.0
7352,7187,814,5,30.0
4422,5655,1516,3,7.0
338,4484,3225,4,53.0
7647,2761,2269,4,44.0
562,5415,2274,6,44.0
5724,3316,4491,3,48.0
4631,9115,137,5,83.0
2527,7382,9805,8,68.0
7905,5655,2269,2,19.0
2262,1825,6348,6,54.0
6416,1585,9965,9,38.0
9974,8863,2346,5,81.0
589,661,4582,8,71.0
7249,8038,5771,3,85.0
4726,7382,6348,6,70.0
3889,7187,6797,4,28.0
5772,8344,6419,4,87.0
3995,8344,9805,4,44.0
837,629,2886,5,29.0
8270,160,9072,7,41.0
335,2998,2629,4,69.0
9487,6157,7483,7,52.0
3216,7838,9072,7,63.0
893,7838,6692,10,43.0
9695,2723,9620,1,9.0
6667,9360,5961,7,19.0
3715,8458,2750,10,2.0
2444,9059,2629,1,26.0
1181,5683,7618,7,12.0
8764,9059,8639,4,45.0
6065,355,814,7,91.0
4721,8863,2274,9,62.0
8333,3214,1516,1,1.0
6099,5415,204,1,67.0
668,740,9433,5,48.0
3745,6833,4120,5,7.0
1391,1825,7483,4,37.0
7646,1585,2088,5,39.0
3305,804,8639,4,59.0
4335,7187,8428,6,21.0
813,660,2750,6,25.0
75,3985,4120,6,41.0
415,9080,1263,7,15.0
2817,5550,2928,7,63.0
7542,1678,298,2,6.0
650,5619,1657,4,21.0
3018,6354,137,2,51.0
758,7223,1263,8,19.0
3527,3929,4898,2,52.0
1158,4924,5836,2,23.0
9740,3929,8639,5,97.0
9256,7310,97,7,15.0
4161,4024,1516,4,19.0
8976,4085,2886,7,36.0
4307,6256,6692,5,70.0
5929,5415,1657,6,51.0
5478,7522,9556,7,97.0
9703,3316,2346,5,43.0
7925,6329,3044,9,76.0
1220,629,9072,1,5.0
2306,5415,755,9,17.0
5309,6833,137,8,15.0
2441,355,9620,5,49.0
1639,7979,3225,7,89.0
5787,7665,7483,5,40.0
8311,9173,9125,9,2.0
3688,2308,2629,3,53.0
5556,4893,9125,9,51.0
2986,4975,97,3,95.0
3025,4085,6797,1,67.0
1545,6072,6348,5,85.0
7014,4893,755,3,80.0
6729,8863,9433,4,45.0
6104,257,8121,10,59.0
2258,2951,204,7,1.0
4701,7665,2886,8,66.0
8238,3517,7483,10,91.0
4596,818,2346,3,65.0
7996,4484,1657,4,76.0
4317,9657,2928,1,99.0
737,8587,4120,3,18.0
8062,3517,8639,5,17.0
8606,5156,2088,5,41.0
2168,6354,8430,1,97.0
3720,7938,137,1,32.0
5158,2998,814,4,15.0
7939,2230,2750,5,34.0
6482,2124,2928,4,98.0
1334,9059,2629,3,36.0
236,3316,2336,6,63.0
1561,3214,9620,3,7.0
3543,7838,5781,2,53.0
6191,5679,755,8,52.0
8973,1045,8428,9,26.0
6203,3135,1657,2,81.0
6699,2124,6348,4,3.0
3510,2308,5836,1,61.0
3035,2124,9072,9,98.0
5858,2841,6419,9,67.0
4673,9749,6348,8,34.0
3113,8863,3044,6,78.0
2261,4460,6348,3,65.0
5849,7187,5836,7,20.0
2603,451,5961,7,50.0
4625,5683,6797,1,58.0
6724,6329,204,9,73.0
8046,4893,5771,2,7.0
5048,5415,97,7,60.0
6214,2723,1263,5,89.0
7641,4893,137,3,44.0
7385,8344,9125,9,78.0
7706,6833,814,6,67.0
2381,7310,9072,8,49.0
5769,9173,3225,6,60.0
6940,7522,8639,1,84.0
5146,3844,9860,5,2.0
9933,3214,5961,3,94.0
5668,4990,2346,7,89.0
711,9360,1657,8,38.0
1306,4460,3044,8,96.0
7895,3010,204,8,40.0
4621,9080,2346,9,56.0
7901,3214,755,2,93.0
8367,4847,3044,1,85.0
3496,9360,6630,7,4.0
3808,7433,9805,3,86.0
7930,2723,3044,8,37.0
3653,5415,2928,8,78.0
9101,7433,8639,7,63.0
9574,8110,2088,6,98.0
3979,4975,3044,10,80.0
2391,355,6630,7,55.0
8648,2761,5961,7,64.0
62,5619,137,5,62.0
4442,4024,2928,8,3.0
3814,7433,5587,8,93.0
7313,4024,4947,3,4.0
3975,7187,7618,1,23.0
7800,3387,8639,2,22.0
8057,9059,9072,5,87.0
665,3214,5961,5,22.0
2078,8344,814,5,69.0
4330,4315,6348,9,49.0
6733,355,137,6,65.0
6881,1045,97,10,7.0
5563,4484,8639,8,16.0
9215,2841,2886,2,7.0
1055,3010,1516,9,20.0
954,2521,5781,6,10.0
3592,4975,9620,6,60.0
4510,7938,6419,5,0.0
5659,4484,6348,4,90.0
5098,5550,97,10,72.0
2244,7310,7483,1,60.0
2431,6329,6419,9,39.0
6777,7049,3225,1,8.0
9561,257,4898,5,41.0
6299,1678,2336,6,38.0
2516,2124,8428,6,1.0
2488,9115,6797,8,45.0
5537,7382,2886,5,54.0
9095,7049,4120,7,5.0
6257,2723,5781,1,71.0
9878,9173,4947,3,82.0
6654,9059,2346,9,92.0
5913,6157,2886,1,61.0
1911,2761,8428,6,80.0
3774,2124,9556,7,93.0
6786,4990,1263,9,55.0
3629,4975,204,10,87.0
9890,1825,2269,7,16.0
4851,160,9860,7,58.0
8943,1585,814,3,25.0
6218,6833,2886,6,76.0
3718,7223,298,3,72.0
4883,3387,9556,5,74.0
388,6979,9072,3,98.0
9040,3633,4947,3,26.0
6401,7665,6348,7,40.0
3772,3633,9556,10,53.0
3094,9173,6692,5,41.0
4151,2521,9072,8,93.0
9410,5161,2088,9,37.0
9250,9657,9965,6,81.0
2214,2998,4947,6,73.0
3747,1678,5961,6,39.0
7394,4975,204,2,25.0
4252,661,9072,8,23.0
6449,8038,2346,1,26.0
2578,9059,2269,4,22.0
9618,257,3044,5,84.0
8345,3633,1516,4,48.0
1658,3844,2886,8,41.0
7266,8863,9433,2,82.0
114,2951,5587,7,92.0
7445,4460,9556,4,67.0
4152,1828,2750,7,19.0
2522,1825,9072,9,82.0
9341,8863,2346,8,44.0
5082,4847,137,7,23.0
900,3316,2750,7,40.0
7100,3929,2269,5,8.0
4709,5655,6348,7,90.0
1901,6072,7483,1,63.0
3990,2308,7618,10,42.0
5886,1045,9433,7,18.0
7680,2124,2269,5,12.0
4321,7665,5587,5,40.0
1253,6329,4898,3,60.0
920,9059,1263,3,93.0
1845,9360,8428,10,29.0
4118,4847,2346,3,51.0
4404,4024,9805,8,66.0
5103,7433,5836,5,20.0
9572,6073,5961,3,30.0
4224,2091,2336,10,1.0
6249,4990,5781,6,72.0
4884,4952,4947,8,65.0
3137,4952,5771,10,86.0
1978,2736,2274,10,10.0
6090,8344,8430,2,82.0
6483,8587,9072,1,35.0
838,1045,1516,1,98.0
9984,7537,6797,10,17.0
9489,6931,5771,7,60.0
2887,5550,204,3,29.0
3690,2951,5961,9,36.0
689,2951,6348,2,67.0
9370,7938,755,2,19.0
9868,7049,6348,4,8.0
7709,4315,9433,7,63.0
9555,7537,8430,4,90.0
8773,2230,8430,4,67.0
6078,2723,4491,4,36.0
8855,2148,814,10,45.0
6851,740,2088,6,64.0
9042,9080,3044,7,13.0
5599,3387,4120,5,72.0
8699,3134,9556,7,53.0
8910,661,2336,4,6.0
9104,4484,2750,10,80.0
3252,2723,5781,10,57.0
5442,9670,5771,2,67.0
51,3517,2346,10,67.0
9810,2841,9860,8,39.0
5503,160,4947,6,36.0
1768,355,4491,1,16.0
2503,9749,9805,4,12.0
124,6157,5836,7,63.0
127,5619,1516,3,40.0
9062,6256,2629,2,21.0
5249,3985,1263,7,95.0
8486,9059,3225,8,45.0
8760,6157,7316,9,28.0
2054,5550,4947,10,76.0
8816,160,5961,3,48.0
9578,8344,7483,4,44.0
4612,5550,8430,7,92.0
4551,7382,4120,9,71.0
1849,9115,4582,2,84.0
5744,7979,6692,8,19.0
2192,2091,9805,2,80.0
2693,1585,9805,6,95.0
8902,2998,298,4,69.0
5223,7310,9965,6,2.0
9639,5611,4947,6,86.0
3293,3929,5771,2,4.0
6842,3633,8428,10,45.0
6978,7433,204,4,29.0
6555,7522,9433,3,49.0
5381,2998,6797,8,71.0
7392,716,6630,10,6.0
6266,7979,2629,5,29.0
1239,4975,2886,6,38.0
2377,740,9125,2,12.0
2587,6329,2346,10,72.0
2439,4924,298,1,0.0
7861,6073,814,1,31.0
8018,661,5836,7,38.0
2992,740,2336,2,59.0
6939,8458,2336,8,30.0
6355,4847,2274,10,48.0
4698,4085,8121,2,97.0
8866,2308,3044,7,59.0
3552,9173,137,1,86.0
5303,1678,2088,1,19.0
9181,2148,4120,2,28.0
2997,2998,9433,1,32.0
8619,4893,298,4,19.0
4147,740,5961,2,41.0
1043,2951,137,6,23.0
8869,2124,9556,6,55.0
8412,5683,8428,5,31.0
5620,3010,755,6,70.0
9461,2148,1657,6,10.0
4338,3214,5771,9,89.0
8922,3135,7618,9,28.0
8078,3387,4898,1,92.0
6843,3844,5771,8,14.0
5773,2470,2750,8,47.0
6929,9749,814,9,35.0
4358,2761,2346,8,6.0
8474,4952,2088,3,42.0
4260,1828,97,10,13.0
5377,2736,814,10,8.0
2666,5611,3225,10,75.0
7056,4893,5781,9,36.0
5132,9657,2750,9,64.0
6868,8344,97,3,14.0
4823,4847,2274,9,4.0
8432,2230,5961,8,29.0
2583,2951,1657,4,86.0
8236,451,5961,10,84.0
2768,257,2346,1,24.0
5908,8110,8121,8,65.0
4116,3633,2336,3,9.0
2663,2230,9125,1,51.0
763,241,4491,9,57.0
5737,5586,6797,9,31.0
7985,8587,8430,4,6.0
2283,2308,1516,8,67.0
5496,6931,9072,5,2.0
1920,2736,2928,9,42.0
3988,2308,2750,9,16.0
504,2951,5836,6,7.0
4498,4975,7316,2,49.0
9338,7049,9860,1,82.0
2697,2841,9556,4,78.0
8636,4975,9860,6,86.0
3807,5655,2629,10,62.0
9145,2308,814,6,40.0
7346,2998,6419,6,31.0
4523,4085,5961,3,48.0
5911,6157,8639,8,22.0
1152,4924,2750,4,45.0
8585,2736,5961,8,22.0
4725,8863,2269,7,97.0
6617,3387,8428,5,83.0
2981,5683,9805,9,37.0
9455,5550,5771,8,59.0
362,241,2629,9,0.0
6904,7310,8430,7,11.0
6950,2723,9433,10,96.0
4298,8458,5587,9,53.0
604,7979,8430,8,10.0
8223,3633,4491,9,24.0
1712,6833,4582,6,27.0
7274,2091,2346,4,21.0
3554,3929,204,1,46.0
3632,5619,4491,5,55.0
2794,2761,7483,10,17.0
4011,9670,2629,10,6.0
727,3010,5587,10,88.0
3151,6329,4947,10,58.0
8449,4975,9620,1,28.0
5567,6072,9072,7,30.0
1199,7522,5961,5,97.0
9224,8344,7618,1,19.0
7989,2761,5781,7,89.0
7133,1828,2336,2,76.0
4864,9059,7483,10,60.0
9245,6073,1516,8,18.0
1924,7522,2088,1,88.0
5058,7665,8430,4,55.0
3928,7310,1657,1,95.0
3645,9749,6419,10,45.0
7475,1825,9125,2,23.0
8042,7665,9620,5,31.0
8704,1678,4898,6,97.0
8799,2736,1657,10,2.0
8994,3844,2928,5,48.0
9398,3633,2886,1,21.0
7543,9173,298,5,86.0
8614,4484,3044,2,8.0
7302,2521,9072,2,62.0
2232,3929,6630,2,28.0
9608,241,9620,6,11.0
6551,4484,1516,7,63.0
559,3823,298,3,6.0
6023,7537,2750,3,62.0
1154,2841,2346,7,72.0
6927,5655,2346,6,80.0
4973,7938,5771,8,31.0
423,7433,8121,1,66.0
609,451,97,3,56.0
5420,3517,6348,7,22.0
7617,740,7316,8,61.0
8536,4484,6797,1,53.0
8693,716,7618,2,88.0
4774,3844,5781,1,57.0
3666,818,9072,7,16.0
9032,257,6797,5,94.0
8224,9173,1516,6,82.0
1808,4085,8428,10,16.0
178,7310,9620,4,69.0
6981,6073,8639,10,4.0
4014,4085,814,1,20.0
2532,9173,137,10,78.0
8063,2841,7483,1,38.0
5283,2230,204,10,45.0
5409,3929,2629,6,79.0
7297,6329,4491,2,39.0
260,3387,3225,2,6.0
9958,4924,4898,9,11.0
6839,7223,8430,7,60.0
4552,2998,2336,10,38.0
7803,8458,5587,1,43.0
2330,2521,7483,10,75.0
1188,4484,1516,7,20.0
6563,5550,6348,8,88.0
2672,7049,2269,2,98.0
7039,2951,5961,5,3.0
2292,9080,1516,6,19.0
7697,2736,5771,2,31.0
507,3134,9072,4,10.0
90,7665,8428,2,79.0
1765,4952,3044,10,39.0
2638,3633,4582,10,75.0
2323,7187,9072,8,73.0
6894,7382,1516,8,47.0
4043,5156,9620,10,45.0
3097,6157,9860,7,4.0
5332,3844,9965,1,66.0
7924,2723,8639,9,37.0
1746,7433,9805,10,33.0
1470,3929,5771,7,87.0
17,5161,9620,7,77.0
7350,3929,4582,9,62.0
8497,4975,8430,1,6.0
1648,6354,8121,5,50.0
635,740,6419,7,96.0
3390,818,9433,8,58.0
6599,9173,9805,5,82.0
6708,2470,2269,3,51.0
9446,3844,5771,8,95.0
2621,3214,6348,10,71.0
909,7433,9433,2,83.0
6933,5679,9125,10,56.0
2883,5611,1263,8,70.0
5035,3134,5961,5,40.0
6726,9059,9072,7,85.0
1234,2308,2269,1,99.0
709,6157,2088,3,51.0
4357,1678,298,4,86.0
387,2148,6348,9,47.0
1329,4085,1657,4,63.0
4929,7979,8121,9,49.0
9883,804,7483,4,62.0
3161,3823,2346,5,40.0
6121,2736,2088,10,76.0
1990,716,137,7,1.0
9393,7382,8639,10,51.0
7707,3010,2928,10,20.0
9792,4024,9860,10,13.0
9866,629,755,1,6.0
8357,3135,97,3,90.0
9887,6931,4491,10,38.0
5469,8110,8430,1,92.0
2041,257,204,3,76.0
6272,8344,4120,9,95.0
3435,2736,2346,5,43.0
3579,3823,204,7,26.0
9467,1828,9860,7,26.0
9371,451,4491,3,21.0
1666,8863,4947,2,28.0
1875,9657,9433,2,28.0
1446,3135,4491,8,29.0
1492,2148,9072,4,31.0
9444,629,9556,9,25.0
6237,2308,755,1,6.0
1261,5679,6692,2,91.0
9381,7665,204,1,2.0
7037,2470,9072,10,25.0
6173,3633,2346,1,32.0
6721,6329,755,5,69.0
6725,7938,755,4,77.0
275,1585,137,5,85.0
164,4332,97,7,25.0
6239,3214,9556,2,42.0
1934,2723,7316,5,99.0
2045,660,298,10,63.0
8584,6072,298,10,79.0
624,2998,755,9,18.0
9319,1828,9556,5,81.0
134,6354,2269,5,60.0
7264,3929,6348,10,87.0
9588,8038,5836,1,61.0
8177,2521,3225,7,30.0
7620,4315,2928,9,89.0
7787,716,6419,2,0.0
5295,355,4898,1,36.0
3859,8863,9860,8,98.0
4822,2998,5587,5,87.0
5585,2736,5961,1,17.0
1773,1678,3044,4,37.0
8209,6157,204,5,90.0
5536,9749,2886,2,77.0
7003,7838,9860,6,28.0
4452,4460,4491,9,25.0
7314,4893,2346,2,6.0
6447,7310,5771,2,88.0
2202,2841,8428,7,78.0
8091,3134,9433,6,67.0
248,1828,5781,9,21.0
9509,3134,7483,2,13.0
6137,2470,2928,6,18.0
3669,3134,2928,6,22.0
3281,5586,9072,8,75.0
6439,7938,137,5,59.0
9081,6157,5587,7,63.0
4308,5161,9965,3,36.0
7903,7433,204,7,62.0
9367,5161,9125,7,65.0
9733,7187,97,7,82.0
8422,2308,9125,1,42.0
1211,7979,4120,5,25.0
7666,9080,8121,9,2.0
3887,7838,9805,8,64.0
4933,5415,9433,10,83.0
3743,2736,6692,4,81.0
7841,5619,9860,6,30.0
7587,2761,6630,4,99.0
2270,2736,9556,6,74.0
8557,629,9433,7,12.0
9682,6256,5961,9,91.0
9650,5619,4582,6,50.0
6245,4460,7618,1,89.0
8229,4893,1516,8,28.0
6606,451,9620,2,27.0
7473,3633,8430,7,46.0
143,2148,1657,10,5.0
182,5586,6692,6,49.0
8114,716,8639,1,4.0
8112,8110,5836,2,71.0
6496,804,137,5,62.0
3877,3214,8428,2,3.0
6906,6073,4491,6,24.0
9504,5611,4898,9,12.0
2047,4315,4491,5,3.0
1723,7522,2750,10,70.0
4605,6329,9965,2,5.0
8485,8863,2088,6,37.0
1697,2951,6692,7,99.0
9787,8587,1263,10,76.0
6522,3010,814,9,14.0
5988,2841,97,8,31.0
8353,2091,7483,9,82.0
3760,1585,2346,7,16.0
3604,4924,2886,9,64.0
662,7049,2088,7,72.0
262,2124,298,3,25.0
2303,7187,9860,6,17.0
1058,4893,4947,3,44.0
5084,241,9860,3,61.0
2533,1585,4491,10,98.0
7869,6979,8430,7,51.0
9401,451,5836,9,99.0
3052,9173,8121,2,73.0
4312,4085,4120,10,35.0
7516,9657,2336,6,2.0
6034,4924,6419,5,33.0
8255,2723,8430,7,69.0
6362,2951,9860,3,55.0
5033,661,9620,10,65.0
8323,5156,8428,4,59.0
2165,2308,1516,2,30.0
5843,8110,9125,4,34.0
3194,8458,4120,4,33.0
4228,1678,4120,3,78.0
6535,2998,4898,6,27.0
4894,3844,2269,8,47.0
8184,3010,5587,3,15.0
6750,2761,7618,6,79.0
1582,4484,7618,2,23.0
4416,4332,9620,3,49.0
3029,7537,5781,10,15.0
2835,4975,4491,2,99.0
3863,5679,2336,3,60.0
2432,9670,97,1,54.0
4835,804,2928,7,46.0
3349,4847,7618,4,31.0
7929,5655,7618,4,43.0
4793,6354,298,2,76.0
2397,4332,6797,1,33.0
3057,4990,5961,8,49.0
2644,6354,2629,7,60.0
4555,8038,755,9,76.0
6015,3823,2336,10,69.0
2452,9173,9965,7,70.0
6532,160,2629,10,37.0
6035,629,9556,1,44.0
4138,4975,5781,8,26.0
5625,7522,8639,8,61.0
6548,9360,9072,1,96.0
5565,5156,4898,3,7.0
3896,5161,5961,10,85.0
420,4024,6630,2,17.0
5936,7537,6419,3,27.0
1237,4893,9072,5,34.0
4715,8458,137,1,97.0
3574,8038,8428,1,83.0
4231,2148,4491,8,78.0
1412,4460,9620,7,36.0
8314,2951,1516,4,40.0
2593,355,6348,8,90.0
7317,3929,2336,8,54.0
5484,3256,7618,10,51.0
4816,4990,2336,9,52.0
9592,6256,9805,10,24.0
3919,740,7618,10,34.0
4749,3010,2269,2,21.0
407,6256,7316,10,50.0
1070,7537,5836,7,24.0
2476,7838,9860,2,85.0
8680,5415,2336,6,44.0
484,3823,5836,2,13.0
1014,9657,9965,4,89.0
8495,6329,298,2,73.0
1777,660,2928,7,24.0
3872,160,814,10,17.0
9396,5655,8121,7,94.0
7472,355,137,7,44.0
5214,8458,9620,7,26.0
6875,3214,9072,5,25.0
7867,4024,1657,2,95.0
1721,7537,4582,10,15.0
3541,2736,298,2,35.0
1311,4460,755,9,59.0
4329,804,6419,5,43.0
7831,4975,2750,8,34.0
5024,2124,1516,2,78.0
7716,7223,9433,2,78.0
6793,804,2274,7,62.0
3388,6931,5961,2,10.0
7506,7310,2336,7,96.0
4520,4085,2274,7,6.0
7135,629,2346,7,35.0
6988,4484,4898,4,43.0
3220,7938,6348,10,43.0
1917,9080,2886,5,20.0
1769,2148,814,9,83.0
9783,4893,814,2,36.0
1985,6354,4491,7,30.0
9609,5156,1263,9,59.0
9930,4893,6348,9,14.0
2145,9749,5961,7,66.0
2128,9749,6692,10,4.0
6813,2723,3044,9,61.0
4366,8344,1516,5,96.0
4943,160,2269,7,50.0
1367,7522,3044,3,62.0
1285,4085,9072,6,67.0
7863,3985,6692,2,75.0
5091,9059,8121,4,91.0
3048,7433,9433,7,61.0
5356,3633,4582,5,27.0
5462,629,4898,7,24.0
4447,4952,2088,10,69.0
5140,7979,2629,6,24.0
4598,7049,1263,6,37.0
4889,9749,97,1,3.0
2059,2761,1263,3,42.0
2636,5611,137,4,61.0
1283,4315,3225,9,46.0
2868,9115,3225,1,56.0
6997,4024,4898,7,69.0
4913,5415,2346,2,90.0
8221,3633,8428,10,33.0
5630,716,6419,2,6.0
6143,6073,137,6,42.0
491,241,814,3,46.0
3150,2998,298,6,20.0
2724,5619,6348,7,25.0
1278,6157,8639,6,87.0
6361,4952,5771,3,37.0
2396,4924,3044,2,23.0
1848,7665,2886,9,12.0
6717,4332,1516,2,20.0
225,2148,7316,6,97.0
6358,818,9072,5,38.0
2729,9749,9556,3,84.0
2507,8344,204,4,92.0
933,2951,97,2,43.0
633,4847,204,8,64.0
5178,5655,9433,6,33.0
402,7187,2928,4,75.0
3545,3387,3044,1,32.0
9597,160,204,8,80.0
4425,629,9805,7,89.0
6175,2998,6797,9,66.0
4470,2124,3044,3,56.0
7855,1585,298,2,31.0
6801,1678,2629,2,43.0
6871,160,8639,2,76.0
5486,5156,5781,5,10.0
7856,7537,6348,1,75.0
7859,7187,2750,8,92.0
6446,7310,2750,6,0.0
2338,3256,5961,7,78.0
366,9080,5587,4,60.0
3544,2308,2750,10,87.0
7315,3387,8639,8,47.0
4131,4332,6419,4,7.0
7864,7979,7618,10,8.0
9013,8458,3225,4,44.0
100,1678,7483,5,60.0
679,355,97,9,3.0
1758,1678,4120,10,45.0
3168,4952,9620,2,21.0
8001,2723,2928,10,47.0
1521,2091,137,7,91.0
2996,7938,3044,4,43.0
5489,8038,204,3,57.0
4946,3844,4582,10,64.0
9301,2723,6630,3,54.0
2186,740,6797,6,14.0
5715,4085,9125,3,81.0
4219,1678,4947,3,38.0
6277,4024,2336,10,14.0
8070,3844,4947,2,1.0
89,9360,4898,10,35.0
4844,6073,4898,2,67.0
1810,7979,4120,2,25.0
3909,9080,9805,10,93.0
1833,2521,6630,7,64.0
8356,2091,6419,6,18.0
203,1828,8430,5,49.0
4276,2736,6692,5,67.0
187,2148,8121,4,56.0
6645,4893,2336,4,35.0
5376,2761,6797,9,57.0
8399,1045,8430,4,52.0
173,6354,9805,5,86.0
385,6072,8430,1,56.0
4041,5415,3225,8,10.0
777,8587,8428,6,2.0
2118,716,5961,2,27.0
7130,4085,755,4,98.0
7371,1825,2928,6,31.0
1206,6833,4898,9,25.0
8553,3517,9620,7,84.0
4970,2091,4947,4,12.0
1660,2470,204,2,59.0
3159,7433,9620,6,49.0
2824,9670,97,5,41.0
2601,6073,1657,6,29.0
7965,1045,137,2,99.0
3662,4315,5771,2,61.0
5000,1828,8639,7,2.0
6308,9059,1516,3,65.0
8573,818,298,7,48.0
304,2091,5587,10,5.0
6130,9080,9860,8,35.0
8782,3256,5836,1,62.0
6379,4024,5961,5,54.0
6202,5586,2088,6,0.0
1995,7979,2269,10,98.0
5892,3134,2088,9,32.0
4457,4893,814,1,93.0
8010,3387,6797,4,1.0
4779,1828,8430,8,75.0
540,2998,9125,9,5.0
7529,2124,5587,3,76.0
8547,7382,4491,2,19.0
2117,451,6692,10,52.0
7509,7223,6348,6,15.0
3082,3985,3225,3,58.0
8864,3010,298,9,57.0
4888,2470,9965,2,70.0
597,6833,2928,7,20.0
8343,2308,298,4,19.0
9138,7433,5771,8,88.0
5884,8038,4120,1,64.0
1859,4332,8428,8,57.0
9725,7938,2346,10,9.0
9357,7522,9805,9,21.0
707,6329,4120,5,20.0
2685,3929,1657,1,58.0
3712,4460,298,10,59.0
5965,2951,7316,5,4.0
165,451,9433,9,4.0
2783,3844,2629,6,65.0
1146,6072,2336,4,19.0
7517,6979,2928,7,8.0
4180,1828,5961,9,29.0
3270,3985,1657,3,36.0
8848,8458,9965,6,68.0
7755,9173,6419,10,22.0
1388,740,2629,7,55.0
6903,3135,814,6,89.0
1424,4952,9125,8,27.0
1690,1828,8121,6,71.0
5378,818,6692,5,53.0
9732,2470,204,4,14.0
6425,4975,2629,9,62.0
2022,4460,9125,5,12.0
6967,4315,2336,4,16.0
8550,4315,1657,7,39.0
8905,8038,9556,10,18.0
8053,5679,137,5,80.0
2017,2230,6630,7,60.0
1445,2308,4898,8,47.0
3765,7187,8430,3,34.0
9765,2723,6692,5,70.0
162,9360,2886,1,24.0
7703,6833,9125,2,37.0
7300,1585,2274,10,15.0
9277,2230,5781,3,28.0
1987,5156,4491,5,8.0
3006,8458,755,7,10.0
8199,4952,7316,4,1.0
3089,3929,2274,8,38.0
3611,6157,9433,7,82.0
6437,2521,8639,7,87.0
765,4484,6797,8,84.0
4886,4924,7316,10,22.0
8340,6073,137,6,43.0
5134,241,4491,10,82.0
532,629,6797,9,97.0
2667,2723,9433,6,60.0
7773,6354,1263,8,74.0
3524,660,298,6,50.0
5327,1678,2928,1,58.0
8555,804,4898,7,47.0
9945,8038,2629,1,9.0
556,3214,9556,8,14.0
1890,8587,9965,7,38.0
209,7665,9965,9,92.0
5608,9173,9965,2,98.0
8480,9080,8639,5,66.0
6696,4460,6419,2,73.0
8919,257,9556,7,68.0
9068,9059,9620,7,41.0
8306,2308,4120,7,12.0
5171,7979,1516,5,47.0
4954,7522,298,1,22.0
5678,3135,8121,2,98.0
8423,9670,2629,7,85.0
9780,7979,1657,6,72.0
1988,3929,9125,4,17.0
9899,7938,8428,2,97.0
9637,9059,8121,10,4.0
5300,4024,2886,4,95.0
1898,3256,1657,1,79.0
45,6833,137,9,81.0
1094,257,4947,10,30.0
7201,9115,814,3,22.0
4998,4924,8428,2,81.0
6586,4952,97,10,60.0
8186,2761,8121,1,7.0
4770,7979,6692,5,59.0
3914,7433,2274,5,69.0
5837,4893,2928,2,7.0
7253,5586,9860,2,20.0
1476,4315,9805,2,67.0
2572,6073,4898,6,15.0
316,8458,9433,9,15.0
4508,2308,1263,2,81.0
4979,160,8121,2,57.0
4636,257,2336,2,46.0
9576,7223,6630,7,44.0
3639,4484,9860,7,0.0
866,1045,6348,2,62.0
312,7223,2629,1,22.0
6620,3844,9805,4,56.0
5135,9670,2629,9,25.0
9457,2470,8121,7,53.0
4692,6833,4898,9,29.0
7036,8863,9072,1,72.0
7081,818,298,7,82.0
7549,661,2886,7,50.0
8143,4085,2336,6,28.0
6905,2723,1516,8,1.0
2774,4952,6419,8,5.0
2075,1825,137,5,48.0
9631,3316,2269,2,96.0
8284,3214,2336,3,80.0
5964,716,9125,5,45.0
1589,4893,8121,3,44.0
329,3517,9433,9,1.0
8881,1678,4947,5,22.0
7121,9749,8639,6,76.0
4563,629,9620,10,33.0
986,9670,7316,3,77.0
4512,5156,4491,10,18.0
2935,2998,6630,7,1.0
9420,660,5587,7,61.0
6635,1045,6692,6,24.0
5438,5611,2928,6,30.0
4688,5683,298,6,87.0
7639,660,1263,9,29.0
8954,9657,137,7,33.0
3616,1585,2886,7,14.0
3422,9670,9860,5,54.0
5743,7522,9072,3,7.0
1866,9749,4947,4,81.0
